time,distance,lat,lng,velocity_smooth
1239,3037.1,-22.396801,-41.785786,3.24
1240,3039.8,-22.396784,-41.785767,3.08
1241,3042.8,-22.396767,-41.785744,3.02
1242,3045.6,-22.396749,-41.785725,2.94
1243,3048.3,-22.396732,-41.785706,2.92
1244,3051.2,-22.396717,-41.785683,2.82
1245,3053.8,-22.396702,-41.785664,2.8
1246,3056.7,-22.396687,-41.785641,2.78
1247,3059.6,-22.396671,-41.785618,2.8
1248,3062,-22.396658,-41.785599,2.74
1249,3064.9,-22.396643,-41.785576,2.74
1250,3067.7,-22.396629,-41.785553,2.78
1251,3070.6,-22.396614,-41.78553,2.78
1252,3073.8,-22.396601,-41.785503,2.84
1253,3076.6,-22.396585,-41.78548,2.92
1254,3079.8,-22.396572,-41.785454,2.98
1255,3082.7,-22.396557,-41.785431,3
1256,3085.8,-22.396543,-41.785404,3.04
1257,3088.7,-22.396528,-41.785381,2.98
1258,3091.9,-22.396513,-41.785355,3.06
1259,3094.7,-22.3965,-41.785332,2.98
1260,3097.9,-22.396484,-41.785305,3.04
1261,3100.7,-22.396471,-41.785282,2.98
1262,3103.8,-22.396458,-41.785255,3.02
1263,3106.7,-22.396442,-41.785233,2.96
1264,3109.5,-22.396429,-41.78521,2.96
1265,3112.3,-22.396416,-41.785187,2.88
1266,3115.1,-22.396402,-41.785164,2.88
1267,3117.5,-22.396389,-41.785145,2.74
1268,3120.3,-22.396376,-41.785122,2.72
1269,3122.8,-22.396362,-41.785103,2.66
1270,3125.4,-22.396347,-41.785084,2.62
1271,3128.3,-22.396332,-41.785061,2.64
1272,3130.9,-22.396317,-41.785042,2.68
1273,3133.8,-22.396301,-41.785019,2.7
1274,3136.7,-22.396286,-41.784996,2.78
1275,3139.6,-22.396271,-41.784973,2.84
1276,3142.8,-22.396255,-41.784946,2.9
1277,3145.9,-22.396242,-41.78492,3
1278,3149,-22.396229,-41.784893,3.04
1279,3152.2,-22.396215,-41.784866,3.1
1280,3155.3,-22.396202,-41.78484,3.14
1281,3158.3,-22.396191,-41.784813,3.1
1282,3161.4,-22.396177,-41.784786,3.1
1283,3164.5,-22.396166,-41.784759,3.1
1284,3167.4,-22.396156,-41.784733,3.04
1285,3170.4,-22.396145,-41.784706,3.02
1286,3173.1,-22.396133,-41.784683,2.96
1287,3175.8,-22.396122,-41.78466,2.88
1288,3178.6,-22.396109,-41.784637,2.82
1289,3181.3,-22.396095,-41.784615,2.78
1290,3184.2,-22.39608,-41.784592,2.76
1291,3186.8,-22.396065,-41.784573,2.74
1292,3189.7,-22.396049,-41.78455,2.78
1293,3192.8,-22.396032,-41.784527,2.84
1294,3195.4,-22.396017,-41.784508,2.82
1295,3198.4,-22.396,-41.784485,2.84
1296,3201.3,-22.395985,-41.784462,2.9
1297,3204.2,-22.395969,-41.784439,2.9
1298,3207.2,-22.395952,-41.784416,2.88
1299,3210.4,-22.395937,-41.784389,3
1300,3213.4,-22.395922,-41.784367,3
1301,3216.6,-22.395906,-41.78434,3.06
1302,3219.6,-22.395889,-41.784317,3.08
1303,3222.8,-22.395874,-41.78429,3.12
1304,3226,-22.395861,-41.784264,3.12
1305,3229.5,-22.395845,-41.784233,3.22
1306,3232.6,-22.395832,-41.784206,3.2
1307,3235.9,-22.395817,-41.78418,3.26
1308,3239.3,-22.395803,-41.784149,3.3
1309,3242.6,-22.395788,-41.784122000000004,3.32
1310,3245.4,-22.395775,-41.7841,3.18
1311,3248.6,-22.39576,-41.784073,3.2
1312,3251.7,-22.395746,-41.784046,3.16
1313,3254.5,-22.395733,-41.784023,3.04
1314,3257.5,-22.395721,-41.783997,2.98
1315,3260.6,-22.395708,-41.78397,3.04
1316,3263.4,-22.395695,-41.783947,2.96
1317,3266.5,-22.395681,-41.78392,2.96
1318,3269.8,-22.395666,-41.783894,3.06
1319,3272.5,-22.395653,-41.783871,3
1320,3275.8,-22.395638,-41.783844,3.04
1321,3278.9,-22.395624,-41.783817,3.1
1322,3281.8,-22.395609,-41.783794,3.06
1323,3285,-22.395594,-41.783768,3.04
1324,3287.8,-22.39558,-41.783745,3.06
1325,3291,-22.395565,-41.783718,3.04
1326,3294.1,-22.395552,-41.783691,3.04
1327,3296.8,-22.39554,-41.783668,3
1328,3299.9,-22.395527,-41.783642,2.98
1329,3303,-22.395515,-41.783615,3.04
1330,3305.9,-22.395506,-41.783588,2.98
1331,3308.6,-22.395494,-41.783565,2.9
1332,3311.5,-22.395485,-41.783539,2.94
1333,3314.1,-22.395475,-41.783516,2.84
1334,3316.8,-22.395464,-41.783493,2.76
1335,3319.5,-22.395452,-41.78347,2.72
1336,3322.1,-22.395441,-41.783447,2.7
1337,3324.8,-22.39543,-41.783424,2.66
1338,3327.6,-22.395416,-41.783401,2.7
1339,3330.4,-22.395403,-41.783379,2.72
1340,3333.2,-22.395389,-41.783356,2.74
1341,3335.9,-22.395376,-41.783333,2.76
1342,3339.2,-22.395361,-41.783306,2.88
1343,3342.4,-22.395346,-41.783279,2.96
1344,3345.3,-22.39533,-41.783256,2.98
1345,3348.5,-22.395315,-41.78323,3.06
1346,3351.8,-22.3953,-41.783203,3.18
1347,3354.9,-22.395287,-41.783176,3.14
1348,3358,-22.395273,-41.78315,3.12
1349,3361,-22.395262,-41.783123,3.14
1350,3364.1,-22.395248,-41.783096,3.12
1351,3367.2,-22.395237,-41.78307,3.08
1352,3369.9,-22.395224,-41.783047,3
1353,3373,-22.395212,-41.78302,3
1354,3376.1,-22.395199,-41.782993,3.02
1355,3379.3,-22.395184,-41.782967,3.04
1356,3382.1,-22.39517,-41.782944,2.98
1357,3385.2,-22.395157,-41.782917,3.06
1358,3388.1,-22.395142,-41.782894,3.02
1359,3391.3,-22.395128,-41.782867,3.04
1360,3394,-22.395115,-41.782845,2.94
1361,3397.3,-22.3951,-41.782818,3.04
1362,3400.2,-22.395084,-41.782795,3
1363,3403.4,-22.395069,-41.782768,3.06
1364,3406.3,-22.395054,-41.782745,3
1365,3409.4,-22.39504,-41.782719,3.08
1366,3412.6,-22.395025,-41.782692,3.06
1367,3416.1,-22.395012,-41.782661,3.18
1368,3419.2,-22.394998,-41.782635,3.16
1369,3422.4,-22.394985,-41.782608,3.22
1370,3425.1,-22.394972,-41.782585,3.14
1371,3428.2,-22.39496,-41.782558,3.12
1372,3431.3,-22.394947,-41.782532,3.04
1373,3434.3,-22.394936,-41.782505,3.02
1374,3437.3,-22.394924,-41.782478,2.98
1375,3440.4,-22.394913,-41.782452,3.06
1376,3443.4,-22.394901,-41.782425,3.04
1377,3446.4,-22.39489,-41.782398,3.02
1378,3449.4,-22.39488,-41.782371,3.02
1379,3452,-22.394869,-41.782349,2.94
1380,3455,-22.394859,-41.782322,2.92
1381,3457.6,-22.39485,-41.782299,2.84
1382,3460.1,-22.39484,-41.782276,2.74
1383,3462.6,-22.394833,-41.782253,2.64
1384,3465.1,-22.394827,-41.78223,2.62
1385,3467.2,-22.394819,-41.782211,2.44
1386,3469.3,-22.394812,-41.782192,2.34
1387,3471.8,-22.394804,-41.782169,2.34
1388,3473.9,-22.394798,-41.78215,2.26
1389,3476,-22.394793,-41.782131,2.18
1390,3477.6,-22.394789,-41.782116,2.08
1391,3479.6,-22.394787,-41.782097,2.06
1392,3481.1,-22.394785,-41.782082,1.86
1393,3482.7,-22.394785,-41.782066,1.76
1394,3483.5,-22.394785,-41.782059,1.5
1395,3483.9,-22.394785,-41.782055,1.26
1396,3484.1,-22.394783,-41.782055,0.9
1397,3484.5,-22.394783,-41.782059,0.68
1398,3485.7,-22.394785,-41.78207,0.6
1399,3486.9,-22.394785,-41.782082,0.68
1400,3488.1,-22.394787,-41.782093,0.84
1401,3489.3,-22.394791,-41.782104,1.04
1402,3490.2,-22.394794,-41.782112,1.14
1403,3491.5,-22.3948,-41.782124,1.16
1404,3492.9,-22.394806,-41.782135,1.2
1405,3493.9,-22.394812,-41.782143,1.16
1406,3495.2,-22.394817,-41.782154,1.18
1407,3496.6,-22.394823,-41.782165,1.28
1408,3497.8,-22.394827,-41.782177,1.26
1409,3499.2,-22.394833,-41.782188,1.26
1410,3500.4,-22.394836,-41.7822,1.3
1411,3501.7,-22.39484,-41.782211,1.3
1412,3503,-22.394846,-41.782223,1.28
1413,3504.2,-22.39485,-41.782234,1.28
1414,3505.6,-22.394855,-41.782246,1.28
1415,3506.8,-22.394859,-41.782257,1.28
1416,3508.2,-22.394865,-41.782269,1.3
1417,3509.5,-22.394871,-41.78228,1.3
1418,3510.9,-22.394876,-41.782291,1.34
1419,3512.2,-22.394882,-41.782303,1.32
1420,3513.2,-22.394888,-41.78231,1.28
1421,3514.6,-22.394896,-41.782322,1.28
1422,3516,-22.394901,-41.782333,1.3
1423,3516.9,-22.394905,-41.782341,1.2
1424,3518.2,-22.394911,-41.782352,1.2
1425,3519.5,-22.394915,-41.782364,1.26
1426,3520.7,-22.394918,-41.782375,1.22
1427,3522,-22.394922,-41.782387,1.2
1428,3523.6,-22.394924,-41.782402,1.34
1429,3524.9,-22.39493,-41.782413,1.34
1430,3526.5,-22.394934,-41.782429,1.4
1431,3528,-22.394941,-41.78244,1.46
1432,3529.7,-22.394949,-41.782455,1.54
1433,3531.2,-22.394957,-41.782467,1.52
1434,3533.1,-22.394966,-41.782482,1.64
1435,3535,-22.394976,-41.782497,1.7
1436,3536.6,-22.394985,-41.782509,1.72
1437,3538.5,-22.394995,-41.782524,1.76
1438,3539.9,-22.395002,-41.782535,1.74
1439,3541.8,-22.395012,-41.782551,1.74
1440,3543.6,-22.39502,-41.782566,1.72
1441,3545.4,-22.395027,-41.782581,1.76
1442,3547.1,-22.395033,-41.782597,1.72
1443,3548.8,-22.395039,-41.782612,1.78
1444,3550.4,-22.395044,-41.782627,1.72
1445,3552.1,-22.39505,-41.782642,1.7
1446,3553.8,-22.395054,-41.782658,1.68
1447,3555.5,-22.39506,-41.782673,1.68
1448,3557.1,-22.395065,-41.782688,1.66
1449,3558.8,-22.395071,-41.782703,1.68
1450,3560.5,-22.395077,-41.782719,1.68
1451,3562.3,-22.395084,-41.782734,1.7
1452,3564,-22.39509,-41.782749,1.7
1453,3565.8,-22.395098,-41.782764,1.74
1454,3567.9,-22.395105,-41.782783,1.82
1455,3569.7,-22.395113,-41.782799,1.84
1456,3571.5,-22.395121,-41.782814,1.84
1457,3573.3,-22.395128,-41.782829,1.86
1458,3575.4,-22.395136,-41.782848,1.92
1459,3577.2,-22.395143,-41.782863999999996,1.86
1460,3579.3,-22.395151,-41.782883,1.92
1461,3581.1,-22.395159,-41.782898,1.92
1462,3583.3,-22.395166,-41.782917,2
1463,3585,-22.395174,-41.782932,1.92
1464,3586.9,-22.395184,-41.782948,1.94
1465,3588.7,-22.395191,-41.782963,1.88
1466,3590.9,-22.395201,-41.782982,1.96
1467,3592.7,-22.395208,-41.782997,1.88
1468,3594.6,-22.395218,-41.783012,1.92
1469,3596.4,-22.395225,-41.783028,1.9
1470,3598.3,-22.395235,-41.783043,1.92
1471,3600.1,-22.395243,-41.783058,1.84
1472,3602,-22.395252,-41.783073,1.86
1473,3603.9,-22.395262,-41.783089,1.86
1474,3605.8,-22.395271,-41.783104,1.88
1475,3607.9,-22.395279,-41.783123,1.92
1476,3609.8,-22.395288,-41.783138,1.94
1477,3611.6,-22.395296,-41.783153,1.92
1478,3613.4,-22.395304,-41.783169,1.9
1479,3615.6,-22.395313,-41.783188,1.96
1480,3617.4,-22.395321,-41.783203,1.9
1481,3619.2,-22.395328,-41.783218,1.88
1482,3620.9,-22.395336,-41.783234,1.86
1483,3622.8,-22.395346,-41.783249,1.88
1484,3624.7,-22.395355,-41.783264,1.82
1485,3626.3,-22.395365,-41.783276,1.78
1486,3628.3,-22.395376,-41.783291,1.82
1487,3630.2,-22.395386,-41.783306,1.86
1488,3632.5,-22.395395,-41.783325,1.94
1489,3634.4,-22.395405,-41.78334,1.94
1490,3636.2,-22.395414,-41.783356,1.98
1491,3638.4,-22.395422,-41.783375,2.02
1492,3640.3,-22.395431,-41.78339,2.02
1493,3642.5,-22.395441,-41.783409,2
1494,3644.7,-22.395451,-41.783428,2.06
1495,3646.5,-22.395458,-41.783443,2.06
1496,3648.6,-22.395466,-41.783463,2.04
1497,3650.6,-22.395475,-41.783478,2.06
1498,3652.7,-22.395483,-41.783497,2.04
1499,3654.7,-22.395489,-41.783516,2
1500,3656.5,-22.395496,-41.783531,2
1501,3658.7,-22.395504,-41.78355,2.02
1502,3660.4,-22.39551,-41.783565,1.96
1503,3662.1,-22.395517,-41.783581,1.88
1504,3664.4,-22.395527,-41.7836,1.94
1505,3666.1,-22.395534,-41.783615,1.92
1506,3668.4,-22.395544,-41.783634,1.94
1507,3670.3,-22.395554,-41.783649,1.98
1508,3672.4,-22.395561,-41.783668,2.06
1509,3674.3,-22.395571,-41.783684,1.98
1510,3676.2,-22.39558,-41.783699,2.02
1511,3678.1,-22.39559,-41.783714,1.94
1512,3680.4,-22.395601,-41.783733,2.02
1513,3682.4,-22.395613,-41.783749,2
1514,3684.6,-22.395626,-41.783764,2.06
1515,3686.6,-22.395638,-41.783779,2.08
1516,3688.6,-22.395649,-41.783794,2.1
1517,3690.9,-22.395658,-41.783813,2.1
1518,3692.9,-22.39567,-41.783829,2.1
1519,3695,-22.395677,-41.783848,2.08
1520,3696.9,-22.395687,-41.783863,2.06
1521,3699.2,-22.395697,-41.783882,2.12
1522,3700.9,-22.395704,-41.783897,2
1523,3703.2,-22.395714,-41.783916,2.06
1524,3705,-22.395721,-41.783932,2
1525,3706.7,-22.395729,-41.783947,1.96
1526,3708.8,-22.395735,-41.783966,1.92
1527,3710.6,-22.395742,-41.783981,1.94
1528,3712.4,-22.39575,-41.783997,1.84
1529,3714.3,-22.39576,-41.784012,1.86
1530,3716,-22.395767,-41.784027,1.86
1531,3717.9,-22.395777,-41.784042,1.82
1532,3720,-22.395788,-41.784058,1.88
1533,3722.2,-22.395798,-41.784077,1.96
1534,3724.2,-22.395809,-41.784092,1.98
1535,3726.1,-22.395819,-41.784107,2.02
1536,3728.1,-22.39583,-41.784122000000004,2.04
1537,3730,-22.39584,-41.784138,2
1538,3731.9,-22.395849,-41.784153,1.94
1539,3733.9,-22.395861,-41.784168,1.94
1540,3736.2,-22.39587,-41.784187,2.02
1541,3738.1,-22.39588,-41.784203,2
1542,3739.8,-22.395887,-41.784218,1.96
1543,3742.1,-22.395897,-41.784237,2.04
1544,3744.2,-22.395904,-41.784256,2.06
1545,3746,-22.395912,-41.784271,1.96
1546,3748.2,-22.395922,-41.78429,2.02
1547,3750.1,-22.395931,-41.784306,2.06
1548,3752.3,-22.395941,-41.784325,2.04
1549,3754.2,-22.39595,-41.78434,2
1550,3756.6,-22.395962,-41.784359,2.12
1551,3758.5,-22.395971,-41.784374,2.06
1552,3760.7,-22.395981,-41.784393,2.12
1553,3762.6,-22.39599,-41.784408,2.06
1554,3764.8,-22.396,-41.784428,2.12
1555,3766.7,-22.396009,-41.784443,2.02
1556,3769,-22.396021,-41.784462,2.1
1557,3770.9,-22.39603,-41.784477,2.04
1558,3773.2,-22.39604,-41.784496,2.12
1559,3775.4,-22.396049,-41.784515,2.12
1560,3777.4,-22.396061,-41.784531,2.14
1561,3779.8,-22.396072,-41.78455,2.16
1562,3782,-22.396082,-41.784569,2.22
1563,3784.3,-22.396093,-41.784588,2.22
1564,3786.6,-22.396103,-41.784607,2.24
1565,3788.8,-22.396112,-41.784626,2.28
1566,3791.1,-22.396124,-41.784645,2.26
1567,3793.3,-22.396133,-41.784664,2.26
1568,3795.7,-22.396145,-41.784683,2.28
1569,3798,-22.396156,-41.784702,2.28
1570,3800.3,-22.396166,-41.784721,2.3
1571,3802.6,-22.396177,-41.78474,2.3
1572,3804.8,-22.396187,-41.784759,2.3
1573,3807.1,-22.396196,-41.784779,2.28
1574,3809.6,-22.396204,-41.784801,2.32
1575,3811.8,-22.396214,-41.784821,2.3
1576,3814,-22.396223,-41.78484,2.28
1577,3816.2,-22.396233,-41.784859,2.28
1578,3818.6,-22.396244,-41.784878,2.3
1579,3821,-22.396257,-41.784897,2.28
1580,3823.1,-22.396269,-41.784912,2.26
1581,3825.1,-22.39628,-41.784927,2.22
1582,3827.4,-22.396292,-41.784946,2.24
1583,3829.4,-22.396303,-41.784962,2.16
1584,3831.4,-22.396315,-41.784977,2.08
1585,3833.3,-22.396324,-41.784992,2.04
1586,3835.6,-22.396334,-41.785011,2.1
1587,3837.5,-22.396343,-41.785026,2.02
1588,3839.8,-22.396355,-41.785046,2.08
1589,3841.7,-22.396364,-41.785061,2.06
1590,3844,-22.396376,-41.78508,2.14
1591,3846.4,-22.396387,-41.785099,2.16
1592,3848.4,-22.396399,-41.785114,2.18
1593,3850.7,-22.39641,-41.785133,2.18
1594,3852.6,-22.396419,-41.785149,2.18
1595,3855,-22.396431,-41.785168,2.2
1596,3856.9,-22.39644,-41.785183,2.1
1597,3859.1,-22.39645,-41.785202,2.14
1598,3861.4,-22.396461,-41.785221,2.14
1599,3863.3,-22.396471,-41.785236,2.14
1600,3865.6,-22.396482,-41.785255,2.12
1601,3868.1,-22.396496,-41.785274,2.24
1602,3870.4,-22.396507,-41.785294,2.26
1603,3872.6,-22.396521,-41.785309,2.24
1604,3875.2,-22.396536,-41.785328,2.38
1605,3877.4,-22.396549,-41.785343,2.36
1606,3879.9,-22.396564,-41.785362,2.36
1607,3882.1,-22.396578,-41.785377,2.34
1608,3884.7,-22.396593,-41.785397,2.42
1609,3886.9,-22.396606,-41.785412,2.34
1610,3889.3,-22.39662,-41.785431,2.38
1611,3891.5,-22.396633,-41.785446,2.32
1612,3893.8,-22.396645,-41.785465,2.34
1613,3896.3,-22.396658,-41.785484,2.32
1614,3898.6,-22.396669,-41.785503,2.34
1615,3900.6,-22.396681,-41.785519,2.26
1616,3903,-22.396692,-41.785538,2.3
1617,3905.2,-22.396702,-41.785557,2.28
1618,3907.6,-22.396713,-41.785576,2.26
1619,3909.6,-22.396725,-41.785591,2.2
1620,3911.8,-22.396734,-41.78561,2.24
1621,3914.1,-22.396746,-41.785629,2.22
1622,3916,-22.396755,-41.785644,2.16
1623,3918.3,-22.396765,-41.785664,2.14
1624,3920.6,-22.396776,-41.785683,2.2
1625,3922.5,-22.396786,-41.785698,2.14
1626,3924.8,-22.396797,-41.785717,2.14
1627,3927.1,-22.396807,-41.785736,2.22
1628,3929.1,-22.396818,-41.785751,2.16
1629,3931.3,-22.396828,-41.78577,2.14
1630,3933.2,-22.396837,-41.785786,2.14
1631,3935.4,-22.396847,-41.785805,2.12
1632,3937.9,-22.396856,-41.785824,2.16
1633,3940,-22.396868,-41.785839,2.18
1634,3942.5,-22.396879,-41.785858,2.24
1635,3944.9,-22.396891,-41.785877,2.34
1636,3947,-22.396902,-41.785892,2.32
1637,3949.5,-22.396913,-41.785912,2.32
1638,3951.9,-22.396925,-41.785931,2.38
1639,3953.9,-22.396934,-41.785946,2.28
1640,3956.3,-22.396946,-41.785965,2.28
1641,3958.4,-22.396957,-41.78598,2.28
1642,3960.6,-22.396969,-41.785995,2.22
1643,3963,-22.39698,-41.786015,2.22
1644,3965.3,-22.396994,-41.78603,2.28
1645,3967.4,-22.397005,-41.786045,2.22
1646,3969.5,-22.397017,-41.78606,2.22
1647,3971.8,-22.39703,-41.786076,2.24
1648,3974,-22.397043,-41.786091,2.2
1649,3976.1,-22.397055,-41.786106,2.16
1650,3978.4,-22.397068,-41.786121,2.2
1651,3980.7,-22.397081,-41.786137,2.24
1652,3982.9,-22.397095,-41.786152,2.22
1653,3985,-22.397106,-41.786167,2.2
1654,3987.4,-22.397116,-41.786186,2.26
1655,3989.4,-22.397125,-41.786201,2.2
1656,3991.7,-22.397135,-41.78622,2.2
1657,3993.7,-22.397144,-41.786236,2.16
1658,3996,-22.397154,-41.786255,2.2
1659,3998.5,-22.397165,-41.786274,2.22
1660,4000.4,-22.397175,-41.786289,2.2
1661,4002.9,-22.397186,-41.786308,2.24
1662,4005.3,-22.397198,-41.786327,2.32
1663,4007.6,-22.397207,-41.786346,2.32
1664,4010.1,-22.397219,-41.786365,2.32
1665,4012.1,-22.397228,-41.786381,2.34
1666,4014.4,-22.397238,-41.7864,2.3
1667,4016.9,-22.397249,-41.786419,2.32
1668,4018.8,-22.397259,-41.786434,2.24
1669,4021.3,-22.39727,-41.786453,2.24
1670,4023.6,-22.39728,-41.786472,2.3
1671,4025.6,-22.397289,-41.786488,2.24
1672,4027.9,-22.397299,-41.786507,2.2
1673,4030.1,-22.39731,-41.786522,2.26
1674,4032.4,-22.39732,-41.786541,2.22
1675,4034.7,-22.397329,-41.78656,2.22
1676,4036.7,-22.397339,-41.786575,2.22
1677,4039.1,-22.39735,-41.786594,2.24
1678,4041.5,-22.39736,-41.786613,2.28
1679,4043.6,-22.397371,-41.786629,2.24
1680,4045.9,-22.397381,-41.786648,2.24
1681,4048.4,-22.397392,-41.786667,2.34
1682,4050.5,-22.397404,-41.786682,2.28
1683,4052.9,-22.397415,-41.786701,2.28
1684,4055.4,-22.397427,-41.78672,2.36
1685,4057.5,-22.397438,-41.786735,2.32
1686,4059.9,-22.397449,-41.786755,2.3
1687,4062,-22.397461,-41.78677,2.3
1688,4064.5,-22.397472,-41.786789,2.32
1689,4066.5,-22.397482,-41.786804,2.22
1690,4068.5,-22.397491,-41.786819,2.2
1691,4070.8,-22.397501,-41.786838,2.18
1692,4072.8,-22.39751,-41.786854,2.16
1693,4075.1,-22.39752,-41.786873,2.12
1694,4077.1,-22.39753,-41.786888,2.12
1695,4079.1,-22.397539,-41.786903,2.12
1696,4081.4,-22.397549,-41.786922,2.12
1697,4083.3,-22.397556,-41.786938,2.1
1698,4085.3,-22.397566,-41.786953,2.04
1699,4087.5,-22.397572,-41.786972,2.08
1700,4087.5,-22.397577,-41.786995,1.68
