achievement_count,athlete_count,athlete.id,athlete.resource_state,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,sport_type,start_date,start_date_local,start_latlng1,start_latlng2,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_cadence,suffer_score
0,1,88717361,1,129.1,NA,0,FALSE,TRUE,NA,4089,11,NA,NA,NA,2024.12.07 18.02-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13116556165,0,FALSE,a13116556165,2,hgugCtb`~FSg@k@kAk@wAm@iAq@kBe@{@i@uB[y@mAoBIe@Ys@Ic@K[k@mA_@}@eAuBo@_Ba@y@KU?E~@hB|@vBp@rAf@nA^t@JZHb@^t@Tp@d@t@LVfBfFv@tALd@T`@r@lBrAjC|ApCTf@l@z@t@dB|@bBz@lBrBlHH`@Zt@Ld@\r@Xx@T\|@hAl@f@LNdA~@^b@~AtA`A`Ap@f@d@b@^b@h@t@~@`Ax@`AVT?EGEYW_A_AcBqBq@k@s@u@]UcAeA[SQSa@Ys@w@s@g@oAyAu@s@q@yAOs@_@kAa@s@Mu@o@mC[s@Qs@Wu@aAcBQc@Ka@KYk@gAYa@k@o@e@iAe@o@Ua@Qe@e@_A[}@c@{@{@oBOe@k@eAa@wAk@_Bm@{@MYi@wAYkAg@_Ae@mA}@gBo@}AQi@_@w@DPtAlCRh@jAbCHXr@fBJZVf@v@fBb@n@f@bB\|@Pn@R^Rp@V\d@hA\n@Tt@`@t@TV\~@f@t@pAdC^h@p@|AbArBXr@Zh@`@~@LZ^bBNf@N\Rn@Hb@Z~@Px@f@tAt@z@JRp@t@\XPTfA|@jAjA^Xr@t@l@h@t@v@ZRr@z@rAvA^f@d@\g@_@_A{@g@g@{@kAk@e@g@m@{@u@c@e@gBqAu@}@}AqAi@w@]]m@{@[wAUk@Kc@i@u@Ka@c@kAKeA,141,NA,4081,Slow 8k,0,0,FALSE,2,Run,2024-12-07T21:02:57Z,2024-12-07T21:02:57Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,13987529321,13987529321,-10800,followers_only,0,NA,NA
0,1,88717361,1,124.9,NA,0,FALSE,TRUE,NA,5580,NA,10,NA,NA,2024.12.12 19.55-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13116556171,1,FALSE,a13116556171,2,fgugCtb`~FM]_@s@i@qAw@}AUu@Q][u@_@k@Mk@Uu@e@oAeAiBo@mBI]_@u@a@gA{@cBUq@w@_B_@eAEE?FPZbAzBlBrDv@lBLp@Zh@r@tAFVV`@bBtEdB|Dd@vA^l@L`@RZVn@h@v@rAfCRVXd@\z@Ys@_@m@e@q@c@e@a@eAg@m@KQSu@_@m@[_Ay@}AkAwC[k@o@kBm@{Aw@wA[{@EYSm@i@oA{AyC{A}DMUIE@Hp@jA^bAdAlB\t@Rj@n@tAr@fBVd@L`@j@jAH\Tf@|A~DT^Lf@Vd@n@dB~@`BN`@b@z@rAzBRb@RTXp@\l@JTm@aAUi@Yc@m@u@Oc@k@cAY_@]}@]i@w@mBs@sAMa@Q]Oe@c@q@]qAy@{By@qAo@kBKg@sBiEq@gBKQOg@Q_@CC@JVh@r@pArA|Cx@~ANj@l@fAT|@Rh@X^T~@z@lBTv@r@vAL\Jh@n@fAVl@t@lA\`ANRPb@V^P`@Z`@Zh@b@`A`@p@HZ]u@Yw@k@y@k@s@_@aAsAyBe@kAOi@s@gAO_@Oc@Ym@Oe@i@{@YcAYq@W{@k@aAWo@a@cASy@Yi@Wo@mAmCm@wAOs@]q@DRj@vA\r@PXRh@p@zAJXTZj@~An@rANh@|@`Cj@fAXbA`ApBx@rBPVv@zATXPh@Zp@pAnBVn@Z\bAbCFD[_@}@uBa@o@_@]i@qAs@}@{@cBWmA{@wA_@}@QYUk@]m@kAsD{@yAUs@a@eAQs@_@q@{@wB_@o@Me@Wq@]y@GC@HlAbClAtCp@pA^tAV\LZr@xA\x@Rv@Vh@^`APn@f@|@Vp@NZTt@bAlB`@dAd@p@j@jAf@j@f@x@L`@fA|Bg@}@o@wA{AqBYq@g@}@]{@]k@Oc@Ys@S_@c@mA[i@Sm@_@o@sA_EeAqBSm@[s@G]IWYe@{BaF[i@I_@O]CAb@fAn@dARh@nAhCn@bBn@rAJXr@vA^jAhApCV~@d@~@j@zAbAlB`@~@p@dA,136,NA,5571,Long 12k,0,0,FALSE,2,Run,2024-12-12T22:55:05Z,2024-12-12T22:55:05Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13987529344,13987529344,-10800,followers_only,0,NA,NA
0,1,88717361,1,137.6,NA,0,FALSE,TRUE,NA,4384,11,10,NA,NA,2024.12.13 19.20-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13116556200,0,FALSE,a13116556200,2,dgugCbb`~FIUa@q@a@qAUc@m@y@Me@QY[}@_@a@Mo@W}@[uAQWWWc@q@a@iASiAoA{Co@iAgB{EMS?FHVj@pAp@rAv@jB\j@j@xAVd@Jb@r@fBdBtDNp@Vl@h@|Ah@dAd@jAf@hAd@z@Xx@p@jAz@pAb@bAd@l@f@z@BHw@cBSW@Cq@k@GK_@cA{@iASm@g@}@YaAm@cAc@gAQ[So@g@s@Oa@_@iBUq@qAoBa@sAIk@[m@Qo@Ug@s@oAoAeDc@cAC?@Lj@nAZj@Tn@l@lAb@dAh@dAp@jB~@tBd@jA`@z@nAlD\r@~A|D\j@Rb@b@v@Zx@tAxBf@fAh@x@BHFD{@cBaAkAs@yAa@k@cB{Do@kAw@eBMk@]g@IQc@iBM]Wm@o@{@GMm@_BYkAkBgEYw@}AoDEE?FNf@rAlClCfGF\Zf@lAxCZl@d@vAd@dAJ`@NZL^LRzAzDd@p@Tb@L^TX^n@nAjCpAtB?Fu@}A]k@a@a@i@qAq@aAOc@k@kAYu@kBwDK_@_@u@Mi@Sg@WcA]s@]c@a@w@]aA[kAmC_GcB}DIMGE?JR^HXbB`Dx@nBVf@\|@PZJf@Zb@t@~Al@bBVb@x@zB\jAT\bB~D`ArB|@zAr@`Bt@~@\x@?FGG_@}@[g@a@e@{@cBS[g@oAaB{Cs@qBe@gAYk@{AeEo@kAgCmGe@qAkA}BYc@Qi@e@mACCDPRXbA~BRb@^f@Xl@JZr@fBh@dARj@|ChHfAfD`@n@x@pB\p@Pd@R^,162,NA,4367,"Easy 10k, with tempo pace for alternating kms",0,0,FALSE,2,Run,2024-12-13T22:20:38Z,2024-12-13T22:20:38Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,13987529359,13987529359,-10800,followers_only,0,NA,NA
0,1,88717361,1,139.6,NA,0,FALSE,TRUE,NA,5446,NA,10,NA,NA,2024.12.20 18.21-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13164017869,0,FALSE,a13164017869,2,`gugCtb`~Fu@cBWu@cAiBo@eBk@_A_@cBc@oAy@oAo@{AWkAU_@Qi@c@cAk@eAOe@eA}Be@qACC?Fj@vAl@`ATp@PZZ|@n@dAl@vA`AdCh@dAh@|ATf@`@rAjA`CnAdDXl@l@`A|@fBf@z@h@hAl@z@j@xA_AuBe@o@_@a@c@gAo@}@]_Ae@y@[}@}AcDQo@m@}@i@uBQc@Se@g@o@[s@I]Sa@UeAc@{@]{@{@cBUo@a@aAOg@[i@nAlCTp@R\Vh@l@lAb@dAJb@fAtBVv@PVTr@b@~@Lh@Xn@Vx@\l@Tp@nAtCxArCr@lA`@z@Zh@RXl@dAl@pAa@m@c@eAUc@Y]k@o@a@eAq@cAQ_@y@gBc@kAk@eAe@cASq@e@u@a@gBi@wAk@s@[k@GYMSEYSy@_@w@m@{AaAeBKc@]u@Qm@MQdB|D\n@^v@hCnGn@tA`BnEZr@V^p@fBLf@\v@~DlHf@p@f@bA\j@FR?DGCOUWs@e@_A_@i@_@_@m@wAg@q@Yw@e@w@o@cBs@kAM_@Ys@Qk@a@m@Me@_AsCeAmBKa@Sc@U_AYk@]_AkAuBW_A{@mB^jARVVb@z@rB\l@p@zARr@T^bB|Dd@tAd@hALd@~@jBTp@Td@Rp@x@bBRX`@|@vBtDX`@vAlC@HIGsByDk@q@_@{@{@{AOg@c@u@i@qAu@{Am@cBk@aA]mAq@mB}@kAU}@Qe@U_A]o@[w@gAsBy@gCIQ`@fATd@fAhCp@nAj@~A^r@`@hAh@dATz@l@zA`AzBZj@hBtEj@hAV^Vh@Xb@l@pARZ`@d@h@z@Vj@HVRZ?FC?CCIOyAwCiAuAi@sAi@{@Qi@m@eAUq@Wi@_@m@mAwCWa@[mAs@mBSa@[c@O]_A{Cc@y@uAyCUw@s@}ATr@l@fAbCnFt@vB~AlD|@dCj@pATn@r@xA\`AdApBJXT`@JZVd@,160,NA,5441,Long 12k,0,0,FALSE,2,Run,2024-12-20T21:21:59Z,2024-12-20T21:21:59Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14038434947,14038434947,-10800,followers_only,NA,NA,NA
0,1,88717361,1,128.2,NA,0,FALSE,TRUE,NA,5676,11,10,NA,NA,2024.12.22 17.13-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13190347071,0,FALSE,a13190347071,2,fgugClb`~FIUo@cAYq@q@sAq@oBaAgBGOKq@[aASg@e@w@U[i@}AQs@o@}AgA}BgAgCUq@g@gAxAnD`@r@fCxFl@bBjAdC|BfGTb@\|@\n@X|@V`@`BbDh@x@z@fBRV|@bB]k@Wq@g@q@a@c@o@sAi@u@[u@k@iAUs@q@oAc@}@a@cA_@m@Og@WkAc@oAIQa@g@c@y@Uo@YqAu@}A_@aAe@y@}AgEQYCA?BXl@L`@z@bBnBpEj@xAXf@Pf@~@lBb@tAf@nA`A`CJRJXf@hALRd@lAxBfEv@rAZn@T\~@dB?FECe@mAYe@_AkAm@qAi@q@KOMa@g@cAw@oBu@_BUa@Og@a@o@Sk@YiA_@cAIWcAiBe@uAQo@c@}@k@uAg@}@s@mBI]_@y@EC@HVl@hDrHhAnClAdCvAbEt@dBZh@pAhDx@tAf@fAhAnBVl@p@`A^x@\d@DHAFIGiA}BkA_BUq@]i@SW}AmDk@iAmAwC]o@e@_Bo@aBe@w@g@kAS]UkAyCmG[{@Om@_@u@AD@Hd@z@dDjH\z@H\Rb@^j@Vp@h@lAjAfDx@lBLRf@jA`@bAl@tA`@l@Pf@r@xA`@n@j@jA`@b@\h@Zn@?HEAEEy@iBYa@k@k@[{@o@_Aa@aAc@w@[_Ay@aBWu@e@eAi@w@WqAe@sAWk@]e@Yk@Mc@Q[WmA{AaD]m@[y@Ma@Q]Oc@g@oACC?JNd@N\j@|@~@xBLf@\f@~@vBr@dBTn@Vf@Xv@j@pAz@~B^v@PXrAhD`AjBh@jAp@nAV^d@~@Z^d@v@LVAFC?EI[w@S_@eAqAg@kAQUSMEIY{@o@uAYy@{@wAK_@Qe@Wu@c@g@[yAWw@g@kAc@k@OYUo@I_@W_AsAyCa@s@Ys@Qo@o@yA[g@?FLZXf@lDrHh@~Az@bBrAlD^x@Nl@Xj@Vt@RXXz@z@lBL`@d@p@^~@,139,NA,5668,Slow 12k,0,0,FALSE,2,Run,2024-12-22T20:13:49Z,2024-12-22T20:13:49Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14066794554,14066794554,-10800,followers_only,0,NA,NA
0,1,88717361,1,145.4,NA,0,FALSE,TRUE,NA,1895,NA,10,NA,NA,2024.12.24 11.28-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13190347048,0,FALSE,a13190347048,2,zfugClb`~FM[q@sA]_AuAwCUo@i@aA_@qAi@{Aw@wAq@cBY_Ao@sA_@cA}@eBo@iBk@kAtAlC`@`ALPn@bBpAlCTt@h@hAhAlCdBxEd@|@xAlDn@hAXr@jAxBlArBv@zAw@wAwAkBsAiCQe@e@_As@mBg@_Ay@qB[i@w@eC[y@w@{Ae@iA_@mAgB_Eg@aA{AuDb@dA`ApBfAfCbAvBXx@Zh@`AxBnCnHVb@b@bAn@bBz@|ANb@t@tAzB|DV\`@~@BFABGEMSw@cBuAuBc@aAc@q@}@gBm@}AeCuFa@oAq@eBw@yA{@eCs@_B,170,NA,1889,Hard 5K,0,0,FALSE,2,Run,2024-12-24T14:28:40Z,2024-12-24T14:28:40Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14066794557,14066794557,-10800,followers_only,0,NA,NA
0,1,88717361,1,142.7,NA,0,FALSE,TRUE,NA,1441,NA,10,NA,NA,2024.12.24 12.03-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13190347039,0,FALSE,a13190347039,2,bxtgCle_~Fj@nARn@zAdDzB~Ft@zAPn@b@fA~BrEN`@PTnAzB\d@h@hAXr@eAiBSg@y@eA]o@_@w@]m@Um@u@sAgBoEw@{Aw@kC]}@aAeBk@uASw@_AwB[m@M]oAkC[u@AIxClGf@lA\n@Nh@h@dAf@lA^v@`AhCv@|BXj@N`@Vb@|@~BXb@b@~@\h@,152,NA,1436,Cooldown,0,0,FALSE,2,Run,2024-12-24T15:03:17Z,2024-12-24T15:03:17Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14066794563,14066794563,-10800,followers_only,0,NA,NA
0,1,88717361,1,138.9,NA,0,FALSE,TRUE,8,3865,0,0,NA,NA,2024.12.26 17.15-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13218581340,1,FALSE,a13218581340,2,NA,149,0,3865,Slow 8K Treadmill Ingá,0,0,FALSE,2,Run,2024-12-26T20:15:09Z,2024-12-26T20:15:09Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,TRUE,Run,14097187594,14097187594,0,followers_only,0,NA,NA
3,1,88717361,1,131.9,NA,2,FALSE,TRUE,NA,6551,NA,NA,NA,NA,2024.12.28 18.11-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13218581424,1,FALSE,a13218581424,2,jmxjCzhdfGGsATuAd@w@Ru@z@kBf@{ApAkBrAoA^e@`A{@x@oA~@aAt@g@l@cAROf@Q|@{Ab@[xAoBt@i@`AYrAk@fBa@~A{@pAEdAa@bBIp@SfAK\MtAr@~@P`@\bAvAD`BFVhAlAf@Hd@MRYz@aBDk@m@kDAi@PuAp@}B@MGMq@S_@m@KYQ_ANy@ASi@aA[qA?]L_@Hc@EcASm@mBeDM_@I}@CmADa@Rs@AeAMq@q@iB]uAEi@Rk@@W]uAOa@IqBFa@Vy@n@}@d@mALcBAm@DmALeAPg@p@w@hByAd@SnAgAb@m@n@g@dAm@r@ObFk@f@AvCYrASlGe@d@D^NhDfChB^dAKlBi@f@Wb@GfBBx@LzAFlCn@|@`@pA^~@h@tCh@tAZ|DhAnBhAr@n@`Ah@l@l@jBnA`@H|AEn@FhAXb@Rp@j@Tb@^Z|A~ApAdAr@fAp@p@z@f@Rd@fAnAv@tC\z@Nt@`@jAf@pB\z@Lr@Rf@XlAt@dCl@nCFv@Tb@bArC|@rAt@l@Xh@BLE`ACaAI_@eAqA_@[Ya@eAkCi@uB[yBuAaFaAsCOcAgAsDYs@Gg@g@qAy@oAe@a@o@w@k@a@aAiAm@k@_AwAkAgAi@]]o@MK_A_@wA[sBAw@Qo@_@_CqBgAk@mA}@yAw@uBUy@QsAk@kCk@aAc@gDcA{Ci@qAMm@MWCiALkAj@eB\w@@aBa@[Y[MkB{Ae@Qg@GWHg@@mATyDTq@LcEZ}ATeBLeA^wClC_Ar@]NqBlBm@hAOl@A`@F~AEb@UbBMb@]v@}@|AEZBb@A~@Nv@^nA?PSv@@^ZzANb@f@`AD^@vA[lBNzANn@lAvB`@n@`@~@?|@]~@APLp@v@lB@XIv@B^n@rAPNn@PJNG\[h@Wr@K^K`A@p@l@jDCXKTe@x@Wl@o@Rm@ESMaAkAIg@AcAa@{@w@w@gAKo@_@W]c@?a@Rm@BoAd@k@HaDx@_Aj@{@PiDhB_A\uCzCa@j@{@t@{ApB{@r@iAnAs@h@OXg@`@aAlAkBfBm@vAg@p@q@bBk@`AKjCDf@,151,NA,6542,Long 14K Icaraí-Charitas,0,1,FALSE,2,Run,2024-12-28T21:11:29Z,2024-12-28T21:11:29Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14097187599,14097187599,-10800,followers_only,0,NA,NA
0,1,88717361,1,138.8,NA,0,FALSE,TRUE,7.7,3600,0,0,NA,NA,2025.01.01 18.29-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13255405592,1,FALSE,a13255405592,2,NA,149,0,3600,Slow 1 hour treadmill Macaé,0,0,FALSE,2,Run,2025-01-01T21:29:58Z,2025-01-01T21:29:58Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,TRUE,Run,14137085616,14137085616,0,followers_only,0,NA,NA
0,1,88717361,1,129,NA,0,FALSE,TRUE,NA,3845,NA,10,NA,NA,2025.01.03 18.12-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13275080247,1,FALSE,a13275080247,2,dgugCjb`~FK]_@k@i@}Ak@eAo@sASs@g@q@u@wCg@aAm@}@_@gAWmAS]Sk@k@mAc@s@Qk@i@sAK_@g@iAEICAANDLzA|Cl@zAV`@pApC\x@Pl@nBpE^pAN^Nh@l@bAFZj@jAJZNR|AdDRh@v@lAv@xA|@rA\t@@LGG_@gAO[S[_AeA[aAy@kA]}@c@s@Wy@]q@q@iAm@iBe@k@UgAs@wBKSc@m@Wi@Yw@UiAUa@[w@c@aAs@sA]eAOYMe@O]GGAHFXf@|@v@~Af@pAh@bA`@|@bBrEr@|AXh@Pn@`AfCR\j@nARl@z@fBJZjAvBx@nAP`@R\LNjAbC?ES_@Uk@]k@][O_@Y_@w@yA_@i@Qm@g@y@Wy@mA_Ca@_AQg@m@{@EKCc@GUs@wBU_@]_@KS]gAEUKWKi@[i@Oc@e@gAc@u@g@mAa@kA]o@?HDN\b@\`APTNZVv@b@r@b@dAf@lAZfAR\Rj@f@~@d@dAn@~Aj@hBb@t@v@tBp@tAJXj@lAv@rA\f@p@xAXZP^r@fAHL@JIEmAeCiAyA]{@o@cAWo@]o@[{@uAsCm@}Ag@y@WoASm@c@eAu@aAKc@[{@EYK]Sg@cBiD_@eAk@qA[i@lAfCRj@f@~@N`@|@fB|@bCXh@j@pAJd@`@r@z@fC`@|@NTTv@R^Nd@^p@Pf@p@jA`@bA,146,NA,3839,Slow 8K Campista,0,0,FALSE,2,Run,2025-01-03T21:12:00Z,2025-01-03T21:12:00Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14158246244,14158246244,-10800,followers_only,0,NA,NA
0,1,88717361,1,130.2,NA,0,FALSE,TRUE,NA,1789,NA,10,NA,NA,2025.01.05 17.05-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13293708086,0,FALSE,a13293708086,2,~fugCdb`~FEUq@gAMe@O]u@kAa@mAQo@e@m@g@qBk@wAg@s@KSc@oAS_Ag@_Aa@iAi@cAOa@MW[_AgAcCOUl@vArAfCrB|E`AvBj@xA\l@`@lA^z@\dAfDbIb@p@L^x@`Bl@`A`@v@X\x@|As@yAaAoAe@gA_AuAkAiC_@aAc@u@m@uAOk@e@u@So@UeAi@qA}@wAa@eA[kAUg@a@mA{@_B_@}@y@gBUo@Xv@dAxBl@zAZj@Jb@lAnC^dAbBpDv@xB~@nB`@pAf@bAZx@fAxB,163,NA,1783,"Warmup, tempo and strides",0,0,FALSE,2,Run,2025-01-05T20:05:53Z,2025-01-05T20:05:53Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14178287758,14178287758,-10800,followers_only,0,NA,NA
0,1,88717361,1,146.4,NA,0,FALSE,TRUE,4.578,2100,NA,10,NA,NA,2025.01.05 17.41-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13293707925,0,FALSE,a13293707925,2,jeugCx~_~Fa@cA]o@q@}AYw@_@m@}@yC_@{@a@m@U}@Y_@Mk@c@gABHTb@Vv@`@|@Tv@dArBl@dBf@bBv@tAd@pArAfCz@rBv@fAb@fA`ArAAIQ[aAkAa@{@s@iAe@gA]i@o@eB_@o@oAsC]q@]eAKg@m@aBKQOMM[So@O_@OUOs@Sg@@LV`@T|@Vn@lAdCl@tAT`At@lB|BfFj@fANb@t@pAW]_@}@i@y@o@kB_DyGi@sB[s@m@eA}@mBWeA}@}BQ]@F`@v@Pn@d@`AJ\n@xAVt@V`@`@|@j@`BTd@HZJPD^t@hAPl@b@z@Xv@xAvC,169,NA,2089,"Intervals 3 min work, 2 min rest x 5, cooldown",0,0,FALSE,2,Run,2025-01-05T20:41:25Z,2025-01-05T20:41:25Z,NA,NA,(GMT-03:00) America/Sao_Paulo,0,0,FALSE,Run,14178287763,14178287763,-10800,followers_only,0,NA,NA
1,1,88717361,1,132.4,NA,0,FALSE,TRUE,7.998,3665,NA,NA,NA,NA,2025.01.17 19.32-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13391844935,0,FALSE,a13391844935,2,|fugCza`~FIUm@gAY}@[e@a@{@]{@Sq@c@i@M_@WoA[cAQ_@_@c@w@cBUiAOa@_@s@k@wAa@s@m@yAUy@w@aB[k@?FP^fBnDr@hBz@dBp@~APj@p@`Bb@|@T`@Ph@PXf@bBj@nAL^b@~@\`A`@r@d@nAt@xA~@zAp@xAl@v@`@`AhAbCt@rAj@fB`@~Ad@tANx@dA~C^v@dAzARR^Vf@p@nA`Az@`Ar@h@\^hC`Cd@r@l@h@|@bA^Z[U[e@w@w@k@s@k@k@i@a@a@e@s@o@y@{@u@c@u@_ASSy@e@e@s@s@m@q@cAi@gAg@uBi@aAWcAa@wBWu@Gg@Yg@e@cAU_@qA{Ck@_A_@i@s@qAm@_Ai@oA_@s@_@_AUe@]e@Oi@[o@K_@Q_@SWIe@w@gCMSc@m@[i@Mc@Yi@Q_AGOyB{E_@iAe@_AUo@OY@FTb@Vr@Xd@d@lAPn@f@dA`@p@l@pATt@n@zA\n@~@|BLd@jA|Ch@dAf@|A^j@jBtDv@pARd@n@bAf@fAXb@n@tAjAzBPd@RnAJTPt@r@~Bj@rB`@z@j@pArAnATVT\~AnAdAfApAdA^b@h@\z@z@`@n@r@p@l@r@ZVTVJF@DWKYUY[QYa@]e@g@[a@oAiAiCoC[W_@QsAyAg@Wi@s@e@g@oA}AMSM_@c@wBc@w@Km@MYc@iB,149,NA,3659,Slow 8km Campista,0,0,FALSE,2,Run,2025-01-17T22:32:47Z,2025-01-17T22:32:47Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14283697586,14283697586,-10800,followers_only,NA,NA,NA
0,2,88717361,1,149.2,NA,0,FALSE,TRUE,6.389,2476,NA,NA,NA,NA,2025.01.21 19.09-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13419266628,2,FALSE,a13419266628,2,belhCppy~F\Vr@b@zAdAzBfAZJpBnAr@ZvA|@nAp@zBdAtA`A`@\n@`@~DdB^L`@Rt@Rj@XzFrBp@^fC~@n@Z|@\z@RdA^d@\nCnAxBz@r@d@tDfBd@PjAr@j@RHH@LC\Cn@Kd@EDKB]A{@Wg@YMEQBIFy@lBSl@c@|@_@hAs@zAOt@Wf@Qj@O\EDG?m@O[Ye@Wm@Ug@M[Uk@Si@YYGE@H?BAYUm@UwEuBuBq@s@[q@_@c@K_Aa@g@M[Mk@Q_Ai@}Ag@OK}@]u@_@SAODKFOd@aA|A_@~@cBlC]bAe@v@MX_@h@Q^cAdBg@bA]j@{A|CiAfB[t@q@rAgAfBg@fAU`@SXGF?IHUf@}@T[b@gA\q@f@y@Pa@T]f@cAfAeBf@qAlBmDh@iAz@sAd@m@\}@x@qAh@qAd@u@Tk@j@u@j@oA|@mAz@sBd@q@Tg@\c@`B_D^i@`@}@`@g@Rc@HYCKEGKAm@@_@U_@Qq@Qu@]q@SgAk@w@q@sCeBeAg@iAu@_CgAe@]w@e@eDyAu@k@,174,NA,2471,5K Rio das Ostras with Adriano,0,0,FALSE,2,Run,2025-01-21T22:09:45Z,2025-01-21T22:09:45Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14313320854,14313320854,-10800,followers_only,NA,NA,NA
0,1,88717361,1,129.1,NA,0,FALSE,TRUE,NA,3512,11,NA,NA,NA,2025.01.24 18.23-RUNNING.fit,FALSE,FALSE,g19821668,TRUE,FALSE,FALSE,13469435003,0,FALSE,a13469435003,2,bgugCdb`~Fk@aAQa@Qs@eAmBcAeC]k@K_@Mi@c@qAWg@]g@_@_ASYYmAg@aAe@sAo@kAMc@w@{B_@}@Uc@?HJXlAhCTl@zCnGj@nBx@dBPVLV^fATh@Xz@j@vAXf@Np@RZl@hA`@bAXh@`@~@h@t@t@vAh@z@h@dA^`AjA|BVt@^p@rBrHn@pB`@|@h@|@b@h@~@t@\d@l@d@b@Xj@l@dBzAXZjBfBh@r@hBlBl@d@FJICw@m@sA{Ay@eAk@a@s@y@}@y@w@u@y@m@cAiAq@e@g@o@q@m@cA{AM]o@aCUg@Uy@c@mAIg@_@oAYkAOYWo@u@oAWs@q@uAo@gAi@s@Qc@g@s@Yi@Sm@Wc@o@}A_@q@Si@yAsCOc@G]e@wA}@oBQ[m@_BYcAi@eAeAcCYi@Wo@Uq@o@uA?Fz@zA^dAz@`BJXVb@b@jAXf@Z~@`A`CV`@nBvFt@xAPn@t@zARl@l@bATn@dA`Bp@pAf@t@nC|FHZR^FXR`@Pt@Xx@TbAdA|Cd@bBVh@jA|Ab@Z\^bBzA\^x@r@`@d@XRjAhA^XnBdCt@l@l@l@\TDHE?a@UgAcAw@y@o@cAUQ}@aAs@k@gAmAQOi@]uA{Ao@c@s@u@m@w@q@eAMYSs@c@oA]w@Ic@e@}AIg@,152,NA,3503,Slow 8K Campista,0,0,FALSE,2,Run,2025-01-24T21:23:16Z,2025-01-24T21:23:16Z,NA,NA,(GMT-03:00) America/Sao_Paulo,NA,0,FALSE,Run,14367922803,14367922803,-10800,followers_only,0,NA,NA
